transfer_id,year,date,season,transfer_window,player_name,position,age,from_club,from_league,from_country,to_club,to_league,to_country,fee_eur_m,is_free_transfer,is_loan,is_intra_league,is_intra_country
T008322,2019,2019-08-23,2019-2020,summer,Leon Pereira,DM,26,Sevilla,La_Liga,ESP,Real Sociedad,La_Liga,ESP,7.3,0,0,1,1
T008323,2019,2019-07-04,2019-2020,summer,Thomas Hoffmann,FW,29,Manchester City,Premier_League,ENG,Lille,Ligue_1,FRA,4.9,0,0,0,0
T008324,2019,2019-07-22,2019-2020,summer,Carlos Park,FW,21,Porto,Liga_Portugal,POR,Chelsea,Premier_League,ENG,0.0,1,0,0,0
T008325,2019,2019-02-01,2018-2019,winter,Jakob Pogba,DM,25,Inter Miami,MLS,USA,PSV Eindhoven,Eredivisie,NED,19.1,0,0,0,0
T008326,2019,2019-08-12,2019-2020,summer,Yusuf Traore,AM,22,Bayern Munich,Bundesliga,GER,Olympique Lyonnais,Ligue_1,FRA,12.4,0,0,0,0
T008327,2019,2019-01-22,2018-2019,winter,Nicolas Rivera,GK,26,Stade Rennais,Ligue_1,FRA,Arsenal,Premier_League,ENG,131.7,0,0,0,0
T008328,2019,2019-07-11,2019-2020,summer,Hee-chan Silva,CB,24,Manchester City,Premier_League,ENG,Tottenham,Premier_League,ENG,12.5,0,0,1,1
T008329,2019,2019-01-02,2018-2019,winter,Idrissa Müller,DM,23,Newcastle United,Premier_League,ENG,Juventus,Serie_A,ITA,38.0,0,0,0,0
T008330,2019,2019-08-13,2019-2020,summer,Vincent Garcia,AM,28,Lille,Ligue_1,FRA,Newcastle United,Premier_League,ENG,0.0,1,0,0,0
T008331,2019,2019-01-24,2018-2019,winter,Ben Klein,CB,30,Bayern Munich,Bundesliga,GER,Olympique Marseille,Ligue_1,FRA,112.2,0,0,0,0
T008332,2019,2019-08-09,2019-2020,summer,Yusuf Johansson,FW,22,LAFC,MLS,USA,PSV Eindhoven,Eredivisie,NED,2.1,0,0,0,0
T008333,2019,2019-08-21,2019-2020,summer,Samuel Garcia,AM,26,Atletico Madrid,La_Liga,ESP,Paris Saint-Germain,Ligue_1,FRA,4.2,0,1,0,0
T008334,2019,2019-07-12,2019-2020,summer,Xander Silva,RB,22,Olympique Lyonnais,Ligue_1,FRA,Real Betis,La_Liga,ESP,5.2,0,0,0,0
T008335,2019,2019-07-08,2019-2020,summer,Rafael Yoshida,CM,30,Galatasaray,Super_Lig,TUR,Napoli,Serie_A,ITA,0.0,1,0,0,0
T008336,2019,2019-08-21,2019-2020,summer,Wataru Kim,RB,26,Fenerbahce,Super_Lig,TUR,Lazio,Serie_A,ITA,0.4,0,1,0,0
T008337,2019,2019-07-26,2019-2020,summer,Tobias Pereira,AM,26,Benfica,Liga_Portugal,POR,Inter Milan,Serie_A,ITA,5.4,0,0,0,0
T008338,2019,2019-08-04,2019-2020,summer,Kaoru Johansson,CB,24,Al-Ittihad,Saudi_Pro_League,SAU,Manchester United,Premier_League,ENG,3.2,0,1,0,0
T008339,2019,2019-08-18,2019-2020,summer,Daichi Rodriguez,CB,31,Napoli,Serie_A,ITA,Atalanta,Serie_A,ITA,10.0,0,1,1,1
T008340,2019,2019-07-01,2019-2020,summer,Yusuf Sarr,CM,19,Stade Rennais,Ligue_1,FRA,Olympique Marseille,Ligue_1,FRA,0.4,0,1,1,1
T008341,2019,2019-08-18,2019-2020,summer,Carlos Jones,CB,17,Aston Villa,Premier_League,ENG,Galatasaray,Super_Lig,TUR,3.2,0,0,0,0
T008342,2019,2019-08-08,2019-2020,summer,Bakary Toure,AM,23,Galatasaray,Super_Lig,TUR,Eintracht Frankfurt,Bundesliga,GER,45.7,0,0,0,0
T008343,2019,2019-07-13,2019-2020,summer,Nicolas Taylor,AM,24,Eintracht Frankfurt,Bundesliga,GER,Olympique Marseille,Ligue_1,FRA,1.1,0,0,0,0
T008344,2019,2019-08-20,2019-2020,summer,Yuki Diop,LB,27,AS Monaco,Ligue_1,FRA,Porto,Liga_Portugal,POR,0.5,0,1,0,0
T008345,2019,2019-08-27,2019-2020,summer,Quinn Smith,CM,21,Real Sociedad,La_Liga,ESP,Real Betis,La_Liga,ESP,37.8,0,0,1,1
T008346,2019,2019-08-25,2019-2020,summer,Andreas Rivera,AM,31,Borussia Dortmund,Bundesliga,GER,Stade Rennais,Ligue_1,FRA,31.7,0,0,0,0
T008347,2019,2019-07-19,2019-2020,summer,Peter Wagner,CM,21,Borussia Monchengladbach,Bundesliga,GER,Al-Hilal,Saudi_Pro_League,SAU,5.6,0,1,0,0
T008348,2019,2019-07-20,2019-2020,summer,Edward Mendy,AM,28,Olympique Marseille,Ligue_1,FRA,Borussia Dortmund,Bundesliga,GER,17.1,0,0,0,0
T008349,2019,2019-07-15,2019-2020,summer,Zane Camavinga,GK,33,Inter Milan,Serie_A,ITA,Real Sociedad,La_Liga,ESP,5.7,0,0,0,0
T008350,2019,2019-08-21,2019-2020,summer,Carlos Larsson,GK,18,RB Leipzig,Bundesliga,GER,Aston Villa,Premier_League,ENG,1.8,0,1,0,0
T008351,2019,2019-07-23,2019-2020,summer,Junya Brown,FW,32,Everton,Premier_League,ENG,Galatasaray,Super_Lig,TUR,12.4,0,0,0,0
T008352,2019,2019-07-13,2019-2020,summer,Yuki Schmidt,CB,26,Fenerbahce,Super_Lig,TUR,Lille,Ligue_1,FRA,2.5,0,0,0,0
T008353,2019,2019-07-12,2019-2020,summer,Pablo Cisse,CM,20,Fiorentina,Serie_A,ITA,Chelsea,Premier_League,ENG,76.7,0,0,0,0
T008354,2019,2019-07-04,2019-2020,summer,Jorge Wagner,LB,22,Benfica,Liga_Portugal,POR,Wolfsburg,Bundesliga,GER,46.7,0,0,0,0
T008355,2019,2019-07-01,2019-2020,summer,Quinn Costa,LB,24,Arsenal,Premier_League,ENG,Al-Hilal,Saudi_Pro_League,SAU,78.4,0,0,0,0
T008356,2019,2019-07-12,2019-2020,summer,Alex Gonzalez,CM,37,Inter Milan,Serie_A,ITA,Manchester City,Premier_League,ENG,11.0,0,1,0,0
T008357,2019,2019-07-08,2019-2020,summer,Noah Rivera,DM,27,Feyenoord,Eredivisie,NED,Newcastle United,Premier_League,ENG,4.1,0,0,0,0
T008358,2019,2019-01-14,2018-2019,winter,Oscar Pogba,CB,26,Lazio,Serie_A,ITA,Everton,Premier_League,ENG,10.4,0,0,0,0
T008359,2019,2019-07-01,2019-2020,summer,Stefan Toure,FW,31,Al-Ittihad,Saudi_Pro_League,SAU,Arsenal,Premier_League,ENG,72.6,0,0,0,0
T008360,2019,2019-07-15,2019-2020,summer,Peter Sanchez,CB,23,Aston Villa,Premier_League,ENG,Inter Miami,MLS,USA,51.8,0,0,0,0
T008361,2019,2019-07-18,2019-2020,summer,Thomas Diop,CM,24,Everton,Premier_League,ENG,Napoli,Serie_A,ITA,4.1,0,1,0,0
T008362,2019,2019-08-18,2019-2020,summer,Diego Sarr,LB,29,Valencia,La_Liga,ESP,Manchester United,Premier_League,ENG,8.8,0,1,0,0
T008363,2019,2019-08-03,2019-2020,summer,Jakob Wagner,FW,21,Everton,Premier_League,ENG,Fenerbahce,Super_Lig,TUR,2.3,0,1,0,0
T008364,2019,2019-07-01,2019-2020,summer,Yusuf Andersson,GK,24,Porto,Liga_Portugal,POR,Al-Hilal,Saudi_Pro_League,SAU,127.4,0,0,0,0
T008365,2019,2019-01-02,2018-2019,winter,Adam Weber,CB,24,Al-Nassr,Saudi_Pro_League,SAU,Borussia Dortmund,Bundesliga,GER,0.0,1,0,0,0
T008366,2019,2019-08-03,2019-2020,summer,Felix Sato,CM,23,Bayern Munich,Bundesliga,GER,Porto,Liga_Portugal,POR,27.7,0,0,0,0
T008367,2019,2019-01-04,2018-2019,winter,Stefan Toure,CM,24,LAFC,MLS,USA,Ajax,Eredivisie,NED,0.0,1,0,0,0
T008368,2019,2019-01-06,2018-2019,winter,Pablo Müller,GK,20,Aston Villa,Premier_League,ENG,Al-Ittihad,Saudi_Pro_League,SAU,24.9,0,0,0,0
T008369,2019,2019-07-01,2019-2020,summer,Oliver Traore,RW,24,Al-Hilal,Saudi_Pro_League,SAU,FC Barcelona,La_Liga,ESP,151.7,0,0,0,0
T008370,2019,2019-01-22,2018-2019,winter,Yusuf Park,CB,23,Al-Nassr,Saudi_Pro_League,SAU,Napoli,Serie_A,ITA,3.9,0,0,0,0
T008371,2019,2019-07-26,2019-2020,summer,Famara Torres,RW,24,Real Sociedad,La_Liga,ESP,Juventus,Serie_A,ITA,75.2,0,0,0,0
T008372,2019,2019-07-14,2019-2020,summer,Ji-sung Toure,CB,30,Liverpool,Premier_League,ENG,Atletico Madrid,La_Liga,ESP,0.0,1,0,0,0
T008373,2019,2019-07-07,2019-2020,summer,Heung-min Taylor,CB,25,Liverpool,Premier_League,ENG,Tottenham,Premier_League,ENG,5.5,0,1,1,1
T008374,2019,2019-08-05,2019-2020,summer,Felix Pereira,LB,21,Paris Saint-Germain,Ligue_1,FRA,Al-Ittihad,Saudi_Pro_League,SAU,0.0,1,0,0,0
T008375,2019,2019-07-13,2019-2020,summer,Liam Toure,CM,23,Chelsea,Premier_League,ENG,Al-Nassr,Saudi_Pro_League,SAU,140.3,0,0,0,0
T008376,2019,2019-07-09,2019-2020,summer,Leon Andersson,LW,21,Atalanta,Serie_A,ITA,Sporting CP,Liga_Portugal,POR,0.0,1,1,0,0
T008377,2019,2019-07-14,2019-2020,summer,James Yoshida,CB,29,Borussia Dortmund,Bundesliga,GER,Newcastle United,Premier_League,ENG,0.0,1,0,0,0
T008378,2019,2019-07-23,2019-2020,summer,Francis Meyer,DM,16,Feyenoord,Eredivisie,NED,Ajax,Eredivisie,NED,0.0,1,0,1,1
T008379,2019,2019-01-17,2018-2019,winter,Nicolas Camavinga,CM,24,Borussia Monchengladbach,Bundesliga,GER,Manchester United,Premier_League,ENG,0.6,0,1,0,0
T008380,2019,2019-08-25,2019-2020,summer,David Andersson,CB,19,Aston Villa,Premier_League,ENG,Athletic Bilbao,La_Liga,ESP,10.0,0,0,0,0
T008381,2019,2019-02-17,2018-2019,winter,Nicolas Martinez,CM,20,Atletico Madrid,La_Liga,ESP,Inter Milan,Serie_A,ITA,28.5,0,0,0,0
T008382,2019,2019-07-19,2019-2020,summer,Takumi Smith,DM,20,Lazio,Serie_A,ITA,Inter Miami,MLS,USA,24.3,0,0,0,0
T008383,2019,2019-07-19,2019-2020,summer,Junya Klein,AM,34,Atalanta,Serie_A,ITA,FC Barcelona,La_Liga,ESP,0.0,1,1,0,0
T008384,2019,2019-07-22,2019-2020,summer,Ebrima Ito,LW,20,Everton,Premier_League,ENG,Roma,Serie_A,ITA,3.7,0,0,0,0
T008385,2019,2019-07-17,2019-2020,summer,George Costa,CM,21,Arsenal,Premier_League,ENG,Ajax,Eredivisie,NED,166.9,0,0,0,0
T008386,2019,2019-07-17,2019-2020,summer,Stefan Pogba,LW,27,Everton,Premier_League,ENG,Olympique Marseille,Ligue_1,FRA,6.7,0,0,0,0
T008387,2019,2019-08-01,2019-2020,summer,Ritsu Diallo,DM,27,Sevilla,La_Liga,ESP,Manchester United,Premier_League,ENG,127.3,0,0,0,0
T008388,2019,2019-01-02,2018-2019,winter,Michael Schmidt,CM,22,Borussia Monchengladbach,Bundesliga,GER,Aston Villa,Premier_League,ENG,8.7,0,0,0,0
T008389,2019,2019-01-10,2018-2019,winter,Samuel Kimura,LW,25,Borussia Monchengladbach,Bundesliga,GER,Manchester United,Premier_League,ENG,7.2,0,0,0,0
T008390,2019,2019-07-20,2019-2020,summer,Quinn Traore,AM,28,Juventus,Serie_A,ITA,Chelsea,Premier_League,ENG,61.8,0,0,0,0
T008391,2019,2019-02-03,2018-2019,winter,Daichi Yoshida,CB,31,Newcastle United,Premier_League,ENG,FC Barcelona,La_Liga,ESP,0.0,1,0,0,0
T008392,2019,2019-01-18,2018-2019,winter,Jakob Andersson,LB,24,FC Barcelona,La_Liga,ESP,Stade Rennais,Ligue_1,FRA,0.5,0,1,0,0
T008393,2019,2019-07-21,2019-2020,summer,Karl Andersson,CB,18,Wolfsburg,Bundesliga,GER,Newcastle United,Premier_League,ENG,132.7,0,0,0,0
T008394,2019,2019-08-03,2019-2020,summer,Alex Lee,CB,28,Al-Ittihad,Saudi_Pro_League,SAU,Athletic Bilbao,La_Liga,ESP,1.3,0,1,0,0
T008395,2019,2019-08-10,2019-2020,summer,Tomas Choi,DM,31,Juventus,Serie_A,ITA,Valencia,La_Liga,ESP,10.5,0,0,0,0
T008396,2019,2019-08-02,2019-2020,summer,William Costa,FW,24,Sporting CP,Liga_Portugal,POR,Everton,Premier_League,ENG,7.9,0,0,0,0
T008397,2019,2019-07-09,2019-2020,summer,Yuki Sarr,CB,25,Lille,Ligue_1,FRA,Real Madrid,La_Liga,ESP,140.2,0,0,0,0
T008398,2019,2019-08-26,2019-2020,summer,Harry Choi,DM,24,Real Madrid,La_Liga,ESP,Porto,Liga_Portugal,POR,1.7,0,0,0,0
T008399,2019,2019-08-23,2019-2020,summer,Stefan Schmidt,CM,24,West Ham,Premier_League,ENG,Sevilla,La_Liga,ESP,0.0,1,0,0,0
T008400,2019,2019-07-12,2019-2020,summer,Ingo Suzuki,CB,18,Tottenham,Premier_League,ENG,Eintracht Frankfurt,Bundesliga,GER,4.9,0,0,0,0
T008401,2019,2019-08-18,2019-2020,summer,Zane Schneider,LB,16,Lazio,Serie_A,ITA,Paris Saint-Germain,Ligue_1,FRA,4.5,0,1,0,0
T008402,2019,2019-01-25,2018-2019,winter,Mats Jung,CB,16,Real Sociedad,La_Liga,ESP,Lille,Ligue_1,FRA,7.5,0,0,0,0
T008403,2019,2019-01-19,2018-2019,winter,Manuel Choi,CM,24,Newcastle United,Premier_League,ENG,Tottenham,Premier_League,ENG,0.0,1,0,1,1
T008404,2019,2019-07-26,2019-2020,summer,Thomas Williams,RW,26,Juventus,Serie_A,ITA,Al-Nassr,Saudi_Pro_League,SAU,200.0,0,0,0,0
T008405,2019,2019-07-20,2019-2020,summer,Quinn Silva,DM,25,Atletico Madrid,La_Liga,ESP,Olympique Lyonnais,Ligue_1,FRA,2.5,0,0,0,0
T008406,2019,2019-07-04,2019-2020,summer,Heung-min Smith,CM,24,Athletic Bilbao,La_Liga,ESP,Real Sociedad,La_Liga,ESP,0.9,0,0,1,1
T008407,2019,2019-01-16,2018-2019,winter,Sergio Schneider,AM,28,Sevilla,La_Liga,ESP,Olympique Marseille,Ligue_1,FRA,1.6,0,0,0,0
T008408,2019,2019-01-01,2018-2019,winter,Amadou Wilson,AM,23,Atalanta,Serie_A,ITA,Borussia Dortmund,Bundesliga,GER,0.0,1,0,0,0
T008409,2019,2019-01-20,2018-2019,winter,Ben Gonzalez,CM,25,Real Madrid,La_Liga,ESP,Borussia Monchengladbach,Bundesliga,GER,49.9,0,0,0,0
T008410,2019,2019-07-24,2019-2020,summer,Bakary Oliveira,GK,21,Everton,Premier_League,ENG,Atletico Madrid,La_Liga,ESP,6.2,0,0,0,0
T008411,2019,2019-02-05,2018-2019,winter,Yuki Mbappe,GK,19,Athletic Bilbao,La_Liga,ESP,AC Milan,Serie_A,ITA,4.4,0,0,0,0
T008412,2019,2019-07-26,2019-2020,summer,Nicolas Pogba,FW,26,Real Betis,La_Liga,ESP,Paris Saint-Germain,Ligue_1,FRA,51.8,0,0,0,0
T008413,2019,2019-01-23,2018-2019,winter,Zane Torres,CB,20,Lazio,Serie_A,ITA,Atalanta,Serie_A,ITA,25.3,0,0,1,1
T008414,2019,2019-07-10,2019-2020,summer,Jakob Pogba,LB,22,Roma,Serie_A,ITA,Arsenal,Premier_League,ENG,200.0,0,0,0,0
T008415,2019,2019-08-06,2019-2020,summer,Thomas Kim,CB,19,Arsenal,Premier_League,ENG,RB Leipzig,Bundesliga,GER,5.7,0,0,0,0
T008416,2019,2019-01-15,2018-2019,winter,Christian Schmidt,AM,24,Real Sociedad,La_Liga,ESP,Stade Rennais,Ligue_1,FRA,0.0,1,0,0,0
T008417,2019,2019-08-23,2019-2020,summer,Carlos Schneider,DM,30,Atalanta,Serie_A,ITA,Fenerbahce,Super_Lig,TUR,4.7,0,0,0,0
T008418,2019,2019-07-18,2019-2020,summer,Nicolas Ito,FW,26,Galatasaray,Super_Lig,TUR,PSV Eindhoven,Eredivisie,NED,14.1,0,0,0,0
T008419,2019,2019-07-14,2019-2020,summer,Luis Eriksson,CM,24,Liverpool,Premier_League,ENG,Atalanta,Serie_A,ITA,0.3,0,1,0,0
T008420,2019,2019-08-14,2019-2020,summer,Ryan Brown,CM,23,Inter Milan,Serie_A,ITA,Atletico Madrid,La_Liga,ESP,0.8,0,1,0,0
T008421,2019,2019-08-18,2019-2020,summer,Kevin Sato,RB,26,Arsenal,Premier_League,ENG,Aston Villa,Premier_League,ENG,57.9,0,0,1,1
T008422,2019,2019-08-27,2019-2020,summer,Noah Costa,RB,32,Athletic Bilbao,La_Liga,ESP,Fenerbahce,Super_Lig,TUR,0.0,1,0,0,0
T008423,2019,2019-07-01,2019-2020,summer,Felix Sato,RW,25,PSV Eindhoven,Eredivisie,NED,FC Barcelona,La_Liga,ESP,56.9,0,0,0,0
T008424,2019,2019-08-25,2019-2020,summer,Cherif Suzuki,DM,26,Bayern Munich,Bundesliga,GER,Porto,Liga_Portugal,POR,2.5,0,0,0,0
T008425,2019,2019-01-15,2018-2019,winter,Daniel Costa,FW,21,AS Monaco,Ligue_1,FRA,Bayer Leverkusen,Bundesliga,GER,33.3,0,0,0,0
T008426,2019,2019-08-20,2019-2020,summer,Bakary Sarr,GK,33,Sporting CP,Liga_Portugal,POR,Al-Hilal,Saudi_Pro_League,SAU,0.0,1,0,0,0
T008427,2019,2019-07-17,2019-2020,summer,David Kimura,DM,21,Aston Villa,Premier_League,ENG,Arsenal,Premier_League,ENG,5.5,0,0,1,1
T008428,2019,2019-01-03,2018-2019,winter,Kaoru Jones,CB,22,Arsenal,Premier_League,ENG,Paris Saint-Germain,Ligue_1,FRA,0.0,1,1,0,0
T008429,2019,2019-07-23,2019-2020,summer,Andreas Suzuki,DM,24,AS Monaco,Ligue_1,FRA,Chelsea,Premier_League,ENG,19.9,0,0,0,0
T008430,2019,2019-07-03,2019-2020,summer,Nicolas Rodriguez,LB,27,FC Barcelona,La_Liga,ESP,Ajax,Eredivisie,NED,20.6,0,0,0,0
T008431,2019,2019-08-27,2019-2020,summer,Mats Davies,RW,24,AS Monaco,Ligue_1,FRA,Al-Ittihad,Saudi_Pro_League,SAU,38.7,0,0,0,0
T008432,2019,2019-08-17,2019-2020,summer,William Tanaka,DM,27,Tottenham,Premier_League,ENG,Olympique Lyonnais,Ligue_1,FRA,0.0,1,0,0,0
T008433,2019,2019-01-06,2018-2019,winter,Ivan Bauer,CB,30,Roma,Serie_A,ITA,West Ham,Premier_League,ENG,38.8,0,0,0,0
T008434,2019,2019-08-25,2019-2020,summer,Tomas Garcia,RB,29,Stade Rennais,Ligue_1,FRA,Benfica,Liga_Portugal,POR,2.9,0,0,0,0
T008435,2019,2019-08-08,2019-2020,summer,Sergio Meyer,CM,17,Chelsea,Premier_League,ENG,Lille,Ligue_1,FRA,2.2,0,0,0,0
T008436,2019,2019-08-27,2019-2020,summer,Bakary Hoffmann,CB,22,Wolfsburg,Bundesliga,GER,Al-Nassr,Saudi_Pro_League,SAU,12.3,0,1,0,0
T008437,2019,2019-08-19,2019-2020,summer,Christian Ito,CB,20,Stade Rennais,Ligue_1,FRA,Al-Nassr,Saudi_Pro_League,SAU,56.5,0,0,0,0
T008438,2019,2019-08-05,2019-2020,summer,Fabio Silva,LB,25,Sporting CP,Liga_Portugal,POR,Fenerbahce,Super_Lig,TUR,0.0,1,1,0,0
T008439,2019,2019-07-06,2019-2020,summer,William Fischer,CM,32,Atletico Madrid,La_Liga,ESP,Sporting CP,Liga_Portugal,POR,0.0,1,1,0,0
T008440,2019,2019-07-22,2019-2020,summer,Ian Schneider,LW,21,Lazio,Serie_A,ITA,Borussia Dortmund,Bundesliga,GER,23.5,0,0,0,0
T008441,2019,2019-07-09,2019-2020,summer,Eduardo Schmidt,CB,24,Inter Milan,Serie_A,ITA,Everton,Premier_League,ENG,0.7,0,1,0,0
T008442,2019,2019-07-21,2019-2020,summer,Michael Mbappe,GK,25,Manchester United,Premier_League,ENG,Valencia,La_Liga,ESP,11.3,0,0,0,0
T008443,2019,2019-01-06,2018-2019,winter,Samuel Sarr,AM,27,AS Monaco,Ligue_1,FRA,Borussia Monchengladbach,Bundesliga,GER,39.5,0,0,0,0
T008444,2019,2019-01-03,2018-2019,winter,Samuel Meyer,DM,24,Valencia,La_Liga,ESP,Fenerbahce,Super_Lig,TUR,0.9,0,1,0,0
T008445,2019,2019-08-16,2019-2020,summer,Charlie Camavinga,DM,26,Aston Villa,Premier_League,ENG,Everton,Premier_League,ENG,1.3,0,0,1,1
T008446,2019,2019-08-04,2019-2020,summer,Idrissa Oliveira,FW,26,Tottenham,Premier_League,ENG,FC Barcelona,La_Liga,ESP,0.0,1,0,0,0
T008447,2019,2019-07-22,2019-2020,summer,Harry Wolf,DM,32,Fenerbahce,Super_Lig,TUR,Al-Hilal,Saudi_Pro_League,SAU,81.7,0,0,0,0
T008448,2019,2019-07-05,2019-2020,summer,Idrissa Park,DM,23,Valencia,La_Liga,ESP,Sevilla,La_Liga,ESP,3.0,0,0,1,1
T008449,2019,2019-08-04,2019-2020,summer,Adam Johansson,RW,21,Lazio,Serie_A,ITA,Feyenoord,Eredivisie,NED,0.0,1,0,0,0
T008450,2019,2019-08-18,2019-2020,summer,Nicolas Larsson,CM,28,PSV Eindhoven,Eredivisie,NED,Al-Hilal,Saudi_Pro_League,SAU,2.0,0,0,0,0
T008451,2019,2019-01-08,2018-2019,winter,Ryan Williams,FW,24,Juventus,Serie_A,ITA,Lazio,Serie_A,ITA,16.8,0,0,1,1
T008452,2019,2019-07-18,2019-2020,summer,Luis Schmidt,LW,20,Al-Nassr,Saudi_Pro_League,SAU,AS Monaco,Ligue_1,FRA,5.4,0,0,0,0
T008453,2019,2019-07-14,2019-2020,summer,Hwang Mendy,CB,22,Valencia,La_Liga,ESP,Atletico Madrid,La_Liga,ESP,0.3,0,1,1,1
T008454,2019,2019-08-15,2019-2020,summer,Carlos Bauer,AM,23,Everton,Premier_League,ENG,Feyenoord,Eredivisie,NED,13.6,0,0,0,0
T008455,2019,2019-07-27,2019-2020,summer,Junya Sato,LW,26,Bayer Leverkusen,Bundesliga,GER,Bayern Munich,Bundesliga,GER,26.5,0,0,1,1
T008456,2019,2019-07-08,2019-2020,summer,Carlos Weber,FW,22,Ajax,Eredivisie,NED,Juventus,Serie_A,ITA,3.9,0,1,0,0
T008457,2019,2019-07-18,2019-2020,summer,Christian Wolf,CM,22,Real Betis,La_Liga,ESP,Benfica,Liga_Portugal,POR,0.8,0,1,0,0
T008458,2019,2019-08-25,2019-2020,summer,Zane Toure,LB,31,RB Leipzig,Bundesliga,GER,Lille,Ligue_1,FRA,0.9,0,1,0,0
T008459,2019,2019-07-16,2019-2020,summer,Gunther Johansson,DM,31,Fiorentina,Serie_A,ITA,Newcastle United,Premier_League,ENG,20.0,0,1,0,0
T008460,2019,2019-07-16,2019-2020,summer,David Hernandez,FW,24,LAFC,MLS,USA,Juventus,Serie_A,ITA,0.0,1,0,0,0
T008461,2019,2019-07-16,2019-2020,summer,Felix Andersson,GK,25,RB Leipzig,Bundesliga,GER,Borussia Monchengladbach,Bundesliga,GER,11.3,0,0,1,1
T008462,2019,2019-07-05,2019-2020,summer,Wataru Pogba,DM,29,Newcastle United,Premier_League,ENG,Feyenoord,Eredivisie,NED,0.0,1,0,0,0
T008463,2019,2019-01-24,2018-2019,winter,Leon Rivera,LB,31,Fenerbahce,Super_Lig,TUR,RB Leipzig,Bundesliga,GER,1.9,0,0,0,0
T008464,2019,2019-08-21,2019-2020,summer,Hugo Kimura,CB,25,Bayer Leverkusen,Bundesliga,GER,Fenerbahce,Super_Lig,TUR,3.3,0,0,0,0
T008465,2019,2019-08-11,2019-2020,summer,Carlos Klein,CM,22,Feyenoord,Eredivisie,NED,Sevilla,La_Liga,ESP,15.3,0,0,0,0
T008466,2019,2019-07-22,2019-2020,summer,Eduardo Diallo,CB,24,Al-Hilal,Saudi_Pro_League,SAU,Atletico Madrid,La_Liga,ESP,0.0,1,0,0,0
T008467,2019,2019-07-06,2019-2020,summer,Ji-sung Kimura,DM,23,Arsenal,Premier_League,ENG,Paris Saint-Germain,Ligue_1,FRA,169.3,0,0,0,0
T008468,2019,2019-07-27,2019-2020,summer,Jakob Yoshida,GK,29,Al-Hilal,Saudi_Pro_League,SAU,Inter Milan,Serie_A,ITA,7.5,0,0,0,0
T008469,2019,2019-07-13,2019-2020,summer,Liam Weber,AM,17,PSV Eindhoven,Eredivisie,NED,Aston Villa,Premier_League,ENG,0.0,1,0,0,0
T008470,2019,2019-01-14,2018-2019,winter,Ji-sung Yoshida,GK,23,Inter Milan,Serie_A,ITA,Wolfsburg,Bundesliga,GER,11.7,0,0,0,0
T008471,2019,2019-08-25,2019-2020,summer,Felix Davies,CB,22,Al-Ittihad,Saudi_Pro_League,SAU,Manchester United,Premier_League,ENG,132.9,0,0,0,0
T008472,2019,2019-07-01,2019-2020,summer,Rafael Jung,GK,22,Tottenham,Premier_League,ENG,AC Milan,Serie_A,ITA,9.0,0,0,0,0
T008473,2019,2019-02-11,2018-2019,winter,Cherif Rivera,LW,26,Wolfsburg,Bundesliga,GER,RB Leipzig,Bundesliga,GER,0.0,1,0,1,1
T008474,2019,2019-02-14,2018-2019,winter,Zane Hernandez,CM,22,Olympique Lyonnais,Ligue_1,FRA,Al-Hilal,Saudi_Pro_League,SAU,2.6,0,0,0,0
T008475,2019,2019-07-11,2019-2020,summer,Eduardo Fischer,RW,23,Manchester United,Premier_League,ENG,Borussia Monchengladbach,Bundesliga,GER,1.5,0,1,0,0
T008476,2019,2019-08-19,2019-2020,summer,Ivan Schneider,LB,23,Valencia,La_Liga,ESP,Fenerbahce,Super_Lig,TUR,36.2,0,0,0,0
T008477,2019,2019-01-20,2018-2019,winter,Takumi Sarr,AM,23,Porto,Liga_Portugal,POR,West Ham,Premier_League,ENG,6.6,0,0,0,0
T008478,2019,2019-08-13,2019-2020,summer,Andreas Brown,AM,24,Bayern Munich,Bundesliga,GER,Everton,Premier_League,ENG,11.1,0,0,0,0
T008479,2019,2019-07-02,2019-2020,summer,Hans Pogba,DM,25,Benfica,Liga_Portugal,POR,Juventus,Serie_A,ITA,12.2,0,0,0,0
T008480,2019,2019-07-20,2019-2020,summer,Ritsu Johansson,CM,25,Real Betis,La_Liga,ESP,Sporting CP,Liga_Portugal,POR,8.1,0,0,0,0
T008481,2019,2019-07-18,2019-2020,summer,Samuel Yoshida,RB,26,Benfica,Liga_Portugal,POR,Atalanta,Serie_A,ITA,0.9,0,0,0,0
T008482,2019,2019-08-09,2019-2020,summer,Tobias Suzuki,CB,25,Paris Saint-Germain,Ligue_1,FRA,LAFC,MLS,USA,0.0,1,0,0,0
T008483,2019,2019-07-25,2019-2020,summer,Michael Costa,CM,21,Everton,Premier_League,ENG,Juventus,Serie_A,ITA,0.4,0,1,0,0
T008484,2019,2019-07-06,2019-2020,summer,Ivan Davies,RW,25,Lazio,Serie_A,ITA,Newcastle United,Premier_League,ENG,0.0,1,0,0,0
T008485,2019,2019-01-19,2018-2019,winter,George Costa,FW,37,Sporting CP,Liga_Portugal,POR,Napoli,Serie_A,ITA,10.4,0,1,0,0
T008486,2019,2019-01-11,2018-2019,winter,Famara Hoffmann,RW,17,Lille,Ligue_1,FRA,Atletico Madrid,La_Liga,ESP,2.2,0,0,0,0
